Date;AAPL;AMZN;GOOGL;MSFT
2000-10-02;0,3685648441314697;1,7937500476837158;nan;18,443988800048828
2000-10-03;0,3391178250312805;1,7531249523162842;nan;17,644615173339844
2000-10-04;0,35906553268432617;1,7999999523162842;nan;17,29368019104004
2000-10-05;0,3353176712989807;1,678125023841858;nan;17,27418327331543
2000-10-06;0,3372173607349396;1,578125;nan;17,332677841186523
2000-10-09;0,3305684030056;1,5031249523162842;nan;16,90374755859375
2000-10-10;0,3172696828842163;1,521875023841858;nan;17,020719528198242
2000-10-11;0,2982710301876068;1,390625;nan;17,391162872314453
2000-10-12;0,3039710223674774;1,256250023841858;nan;16,96223258972168
2000-10-13;0,3353176712989807;1,421875;nan;16,76726531982422
2000-10-16;0,3267689645290375;1,2156250476837158;nan;15,714431762695312
2000-10-17;0,3058706223964691;1,0968749523162842;nan;15,733935356140137
2000-10-18;0,3058706223964691;1,256250023841858;nan;16,143367767333984
2000-10-19;0,2878226637840271;1,3875000476837158;nan;19,301856994628906
2000-10-20;0,29637131094932556;1,540624976158142;nan;20,335182189941406
2000-10-23;0,3096700608730316;1,5;nan;19,379837036132812
2000-10-24;0,28687289357185364;1,478124976158142;nan;19,18486976623535
2000-10-25;0,2811729609966278;1,59375;nan;19,106891632080078
2000-10-26;0,2811729609966278;1,84375;nan;20,101221084594727
2000-10-27;0,28212276101112366;1,78125;nan;21,115055084228516
2000-10-30;0,29352182149887085;1,6437499523162842;nan;21,54399299621582
2000-10-31;0,297321081161499;1,8312499523162842;nan;21,485496520996094
2000-11-01;0,3115697503089905;1,868749976158142;nan;21,71945571899414
2000-11-02;0,3391178250312805;1,9874999523162842;nan;21,93391990661621
2000-11-03;0,3381672203540802;1,8781249523162842;nan;21,290525436401367
2000-11-06;0,325819194316864;1,828125;nan;21,68046760559082
2000-11-07;0,3239186406135559;1,8468749523162842;nan;21,992416381835938
2000-11-08;0,3049207627773285;1,693750023841858;nan;21,660966873168945
2000-11-09;0,3068206012248993;1,5625;nan;22,10938835144043
2000-11-10;0,28972235321998596;1,5031249523162842;nan;21,0175724029541
2000-11-13;0,2944716811180115;1,390625;nan;20,725116729736328
2000-11-14;0,30777037143707275;1,446874976158142;nan;21,466001510620117
2000-11-15;0,30207130312919617;1,475000023841858;nan;21,85593605041504
2000-11-16;0,2887726426124573;1,390625;nan;21,504993438720703
2000-11-17;0,2811729609966278;1,3718750476837158;nan;21,54399299621582
2000-11-20;0,2878226637840271;1,290624976158142;nan;20,95907974243164
2000-11-21;0,285923033952713;1,212499976158142;nan;21,134552001953125
2000-11-22;0,2811729609966278;1,259374976158142;nan;21,290525436401367
2000-11-24;0,29352182149887085;1,446874976158142;nan;21,816946029663086
2000-11-27;0,28402242064476013;1,399999976158142;nan;22,050893783569336
2000-11-28;0,27404898405075073;1,2515629529953003;nan;20,900596618652344
2000-11-29;0,26692435145378113;1,3468749523162842;nan;20,296184539794922
2000-11-30;0,2507760226726532;1,234375;nan;17,898088455200195
2000-12-01;0,2593255341053009;1,2312500476837158;nan;17,66411018371582
2000-12-04;0,2536255717277527;1,328125;nan;17,60563087463379
2000-12-05;0,258374959230423;1,2687499523162842;nan;18,67795753479004
2000-12-06;0,2175288051366806;1,181249976158142;nan;17,683616638183594
2000-12-07;0,2175288051366806;1,068750023841858;nan;16,572298049926758
2000-12-08;0,2289278656244278;1,171875;nan;16,981731414794922
